"","der_activity_month","var_1","name","prop","sector","value"
"137","2018-08-01","White","Inpatient admissions","13.1120539056651","NHS","34816"
"138","2018-08-01","White","Inpatient admissions","13.1120539056651","Independent Sector","5254"
"139","2018-08-01","White","Outpatient appointments","0.715565608201392","NHS","168997"
"140","2018-08-01","White","Outpatient appointments","0.715565608201392","Independent Sector","1218"
"141","2018-09-01","Asian or Asian British","Inpatient admissions","7.89366053169734","NHS","2252"
"142","2018-09-01","Asian or Asian British","Inpatient admissions","7.89366053169734","Independent Sector","193"
"143","2018-09-01","Asian or Asian British","Outpatient appointments","0.351770077090038","NHS","13314"
"144","2018-09-01","Asian or Asian British","Outpatient appointments","0.351770077090038","Independent Sector","47"
"145","2018-09-01","Black or Black British","Inpatient admissions","4.94071146245059","NHS","962"
"146","2018-09-01","Black or Black British","Inpatient admissions","4.94071146245059","Independent Sector","50"
"147","2018-09-01","Black or Black British","Outpatient appointments","0.0580298853909764","NHS","6889"
"148","2018-09-01","Black or Black British","Outpatient appointments","0.0580298853909764","Independent Sector","4"
"149","2018-09-01","Mixed","Inpatient admissions","8.93617021276596","NHS","214"
"150","2018-09-01","Mixed","Inpatient admissions","8.93617021276596","Independent Sector","21"
"151","2018-09-01","Mixed","Outpatient appointments","0.246913580246914","NHS","1212"
"152","2018-09-01","Mixed","Outpatient appointments","0.246913580246914","Independent Sector","3"
"153","2018-09-01","Other Ethnic Groups","Inpatient admissions","3.27683615819209","NHS","856"
"154","2018-09-01","Other Ethnic Groups","Inpatient admissions","3.27683615819209","Independent Sector","29"
"155","2018-09-01","Other Ethnic Groups","Outpatient appointments","0.0541809644211667","NHS","5534"
"156","2018-09-01","Other Ethnic Groups","Outpatient appointments","0.0541809644211667","Independent Sector","3"
"157","2018-09-01","White","Inpatient admissions","13.1377714124958","NHS","33964"
"158","2018-09-01","White","Inpatient admissions","13.1377714124958","Independent Sector","5137"
"159","2018-09-01","White","Outpatient appointments","0.719038681843664","NHS","162928"
"160","2018-09-01","White","Outpatient appointments","0.719038681843664","Independent Sector","1180"
"161","2018-10-01","Asian or Asian British","Inpatient admissions","6.95984703632887","NHS","2433"
"162","2018-10-01","Asian or Asian British","Inpatient admissions","6.95984703632887","Independent Sector","182"
"163","2018-10-01","Asian or Asian British","Outpatient appointments","0.29512697323267","NHS","14527"
"164","2018-10-01","Asian or Asian British","Outpatient appointments","0.29512697323267","Independent Sector","43"
"165","2018-10-01","Black or Black British","Inpatient admissions","3.5977105478332","NHS","1179"
"166","2018-10-01","Black or Black British","Inpatient admissions","3.5977105478332","Independent Sector","44"
"167","2018-10-01","Black or Black British","Outpatient appointments","0.0267343937976206","NHS","7479"
"168","2018-10-01","Black or Black British","Outpatient appointments","0.0267343937976206","Independent Sector","2"
"169","2018-10-01","Mixed","Inpatient admissions","6.55021834061135","NHS","214"
"170","2018-10-01","Mixed","Inpatient admissions","6.55021834061135","Independent Sector","15"
"171","2018-10-01","Mixed","Outpatient appointments","0.203665987780041","NHS","1470"
"172","2018-10-01","Mixed","Outpatient appointments","0.203665987780041","Independent Sector","3"
"173","2018-10-01","Other Ethnic Groups","Inpatient admissions","3.69318181818182","NHS","1017"
"174","2018-10-01","Other Ethnic Groups","Inpatient admissions","3.69318181818182","Independent Sector","39"
"175","2018-10-01","Other Ethnic Groups","Outpatient appointments","0.128741551335694","NHS","6206"
"176","2018-10-01","Other Ethnic Groups","Outpatient appointments","0.128741551335694","Independent Sector","8"
"177","2018-10-01","White","Inpatient admissions","12.6884972821322","NHS","39835"
"178","2018-10-01","White","Inpatient admissions","12.6884972821322","Independent Sector","5789"
"179","2018-10-01","White","Outpatient appointments","0.645657753954324","NHS","188504"
"180","2018-10-01","White","Outpatient appointments","0.645657753954324","Independent Sector","1225"
"181","2018-11-01","Asian or Asian British","Inpatient admissions","7.98286604361371","NHS","2363"
"182","2018-11-01","Asian or Asian British","Inpatient admissions","7.98286604361371","Independent Sector","205"
"183","2018-11-01","Asian or Asian British","Outpatient appointments","0.362066564545328","NHS","14310"
"184","2018-11-01","Asian or Asian British","Outpatient appointments","0.362066564545328","Independent Sector","52"
"185","2018-11-01","Black or Black British","Inpatient admissions","4.51063829787234","NHS","1122"
"186","2018-11-01","Black or Black British","Inpatient admissions","4.51063829787234","Independent Sector","53"
"187","2018-11-01","Black or Black British","Outpatient appointments","0.13410218586563","NHS","7447"
"188","2018-11-01","Black or Black British","Outpatient appointments","0.13410218586563","Independent Sector","10"
"189","2018-11-01","Mixed","Inpatient admissions","7.49063670411985","NHS","247"
"190","2018-11-01","Mixed","Inpatient admissions","7.49063670411985","Independent Sector","20"
"191","2018-11-01","Mixed","Outpatient appointments","0.523560209424084","NHS","1330"
"192","2018-11-01","Mixed","Outpatient appointments","0.523560209424084","Independent Sector","7"
"193","2018-11-01","Other Ethnic Groups","Inpatient admissions","3.69668246445498","NHS","1016"
"194","2018-11-01","Other Ethnic Groups","Inpatient admissions","3.69668246445498","Independent Sector","39"
"195","2018-11-01","Other Ethnic Groups","Outpatient appointments","0.0833472245374229","NHS","5994"
"196","2018-11-01","Other Ethnic Groups","Outpatient appointments","0.0833472245374229","Independent Sector","5"
"197","2018-11-01","White","Inpatient admissions","13.289095332891","NHS","39202"
"198","2018-11-01","White","Inpatient admissions","13.289095332891","Independent Sector","6008"
"199","2018-11-01","White","Outpatient appointments","0.772870312915522","NHS","179101"
"200","2018-11-01","White","Outpatient appointments","0.772870312915522","Independent Sector","1395"
"201","2018-12-01","Asian or Asian British","Inpatient admissions","8.01630434782609","NHS","2031"
"202","2018-12-01","Asian or Asian British","Inpatient admissions","8.01630434782609","Independent Sector","177"
"203","2018-12-01","Asian or Asian British","Outpatient appointments","0.386977370236393","NHS","11841"
"204","2018-12-01","Asian or Asian British","Outpatient appointments","0.386977370236393","Independent Sector","46"
"205","2018-12-01","Black or Black British","Inpatient admissions","4.80769230769231","NHS","891"
"206","2018-12-01","Black or Black British","Inpatient admissions","4.80769230769231","Independent Sector","45"
"207","2018-12-01","Black or Black British","Outpatient appointments","0.118684299762631","NHS","5891"
"208","2018-12-01","Black or Black British","Outpatient appointments","0.118684299762631","Independent Sector","7"
"209","2018-12-01","Mixed","Inpatient admissions","6.31578947368421","NHS","178"
"210","2018-12-01","Mixed","Inpatient admissions","6.31578947368421","Independent Sector","12"
"211","2018-12-01","Mixed","Outpatient appointments","0.192307692307692","NHS","1038"
"212","2018-12-01","Mixed","Outpatient appointments","0.192307692307692","Independent Sector","2"
"213","2018-12-01","Other Ethnic Groups","Inpatient admissions","3.32541567695962","NHS","814"
"214","2018-12-01","Other Ethnic Groups","Inpatient admissions","3.32541567695962","Independent Sector","28"
"215","2018-12-01","Other Ethnic Groups","Outpatient appointments","0.149476831091181","NHS","4676"
"216","2018-12-01","Other Ethnic Groups","Outpatient appointments","0.149476831091181","Independent Sector","7"
"217","2018-12-01","White","Inpatient admissions","13.4844801266467","NHS","30604"
"218","2018-12-01","White","Inpatient admissions","13.4844801266467","Independent Sector","4770"
"219","2018-12-01","White","Outpatient appointments","0.770647438990411","NHS","146015"
"220","2018-12-01","White","Outpatient appointments","0.770647438990411","Independent Sector","1134"
"221","2019-01-01","Asian or Asian British","Inpatient admissions","8.14873417721519","NHS","2322"
"222","2019-01-01","Asian or Asian British","Inpatient admissions","8.14873417721519","Independent Sector","206"
"223","2019-01-01","Asian or Asian British","Outpatient appointments","0.284495021337127","NHS","14721"
"224","2019-01-01","Asian or Asian British","Outpatient appointments","0.284495021337127","Independent Sector","42"
"225","2019-01-01","Black or Black British","Inpatient admissions","6.05285592497869","NHS","1102"
"226","2019-01-01","Black or Black British","Inpatient admissions","6.05285592497869","Independent Sector","71"
"227","2019-01-01","Black or Black British","Outpatient appointments","0.117770217220623","NHS","7633"
"228","2019-01-01","Black or Black British","Outpatient appointments","0.117770217220623","Independent Sector","9"
"229","2019-01-01","Mixed","Inpatient admissions","6.10687022900763","NHS","246"
"230","2019-01-01","Mixed","Inpatient admissions","6.10687022900763","Independent Sector","16"
"231","2019-01-01","Mixed","Outpatient appointments","0","NHS","1458"
"232","2019-01-01","Mixed","Outpatient appointments","0","Independent Sector","0"
"233","2019-01-01","Other Ethnic Groups","Inpatient admissions","4.09756097560976","NHS","983"
"234","2019-01-01","Other Ethnic Groups","Inpatient admissions","4.09756097560976","Independent Sector","42"
"235","2019-01-01","Other Ethnic Groups","Outpatient appointments","0.177964730626112","NHS","6170"
"236","2019-01-01","Other Ethnic Groups","Outpatient appointments","0.177964730626112","Independent Sector","11"
"237","2019-01-01","White","Inpatient admissions","14.1116057654163","NHS","38971"
"238","2019-01-01","White","Inpatient admissions","14.1116057654163","Independent Sector","6403"
"239","2019-01-01","White","Outpatient appointments","0.818982502103369","NHS","186256"
"240","2019-01-01","White","Outpatient appointments","0.818982502103369","Independent Sector","1538"
"241","2019-02-01","Asian or Asian British","Inpatient admissions","9.35817805383023","NHS","2189"
"242","2019-02-01","Asian or Asian British","Inpatient admissions","9.35817805383023","Independent Sector","226"
"243","2019-02-01","Asian or Asian British","Outpatient appointments","0.477532487865978","NHS","12713"
"244","2019-02-01","Asian or Asian British","Outpatient appointments","0.477532487865978","Independent Sector","61"
"245","2019-02-01","Black or Black British","Inpatient admissions","5.85585585585586","NHS","1045"
"246","2019-02-01","Black or Black British","Inpatient admissions","5.85585585585586","Independent Sector","65"
"247","2019-02-01","Black or Black British","Outpatient appointments","0.248211417725215","NHS","6832"
"248","2019-02-01","Black or Black British","Outpatient appointments","0.248211417725215","Independent Sector","17"
"249","2019-02-01","Mixed","Inpatient admissions","10.8225108225108","NHS","206"
"250","2019-02-01","Mixed","Inpatient admissions","10.8225108225108","Independent Sector","25"
"251","2019-02-01","Mixed","Outpatient appointments","0.349344978165939","NHS","1141"
"252","2019-02-01","Mixed","Outpatient appointments","0.349344978165939","Independent Sector","4"
"253","2019-02-01","Other Ethnic Groups","Inpatient admissions","5.21739130434783","NHS","981"
"254","2019-02-01","Other Ethnic Groups","Inpatient admissions","5.21739130434783","Independent Sector","54"
"255","2019-02-01","Other Ethnic Groups","Outpatient appointments","0.172612197928654","NHS","5205"
"256","2019-02-01","Other Ethnic Groups","Outpatient appointments","0.172612197928654","Independent Sector","9"
"257","2019-02-01","White","Inpatient admissions","14.9679326705291","NHS","35665"
"258","2019-02-01","White","Inpatient admissions","14.9679326705291","Independent Sector","6278"
"259","2019-02-01","White","Outpatient appointments","0.8916286315228","NHS","163508"
"260","2019-02-01","White","Outpatient appointments","0.8916286315228","Independent Sector","1471"
"261","2019-03-01","Asian or Asian British","Inpatient admissions","10.5538922155689","NHS","2390"
"262","2019-03-01","Asian or Asian British","Inpatient admissions","10.5538922155689","Independent Sector","282"
"263","2019-03-01","Asian or Asian British","Outpatient appointments","0.470324748040314","NHS","13332"
"264","2019-03-01","Asian or Asian British","Outpatient appointments","0.470324748040314","Independent Sector","63"
"265","2019-03-01","Black or Black British","Inpatient admissions","5.83333333333333","NHS","1130"
"266","2019-03-01","Black or Black British","Inpatient admissions","5.83333333333333","Independent Sector","70"
"267","2019-03-01","Black or Black British","Outpatient appointments","0.0812127774769897","NHS","7382"
"268","2019-03-01","Black or Black British","Outpatient appointments","0.0812127774769897","Independent Sector","6"
"269","2019-03-01","Mixed","Inpatient admissions","6.04838709677419","NHS","233"
"270","2019-03-01","Mixed","Inpatient admissions","6.04838709677419","Independent Sector","15"
"271","2019-03-01","Mixed","Outpatient appointments","0.480769230769231","NHS","1242"
"272","2019-03-01","Mixed","Outpatient appointments","0.480769230769231","Independent Sector","6"
"273","2019-03-01","Other Ethnic Groups","Inpatient admissions","5.60578661844485","NHS","1044"
"274","2019-03-01","Other Ethnic Groups","Inpatient admissions","5.60578661844485","Independent Sector","62"
"275","2019-03-01","Other Ethnic Groups","Outpatient appointments","0.226362528295316","NHS","5730"
"276","2019-03-01","Other Ethnic Groups","Outpatient appointments","0.226362528295316","Independent Sector","13"
"277","2019-03-01","White","Inpatient admissions","15.9537080563204","NHS","37546"
"278","2019-03-01","White","Inpatient admissions","15.9537080563204","Independent Sector","7127"
"279","2019-03-01","White","Outpatient appointments","0.980674935102394","NHS","171650"
"280","2019-03-01","White","Outpatient appointments","0.980674935102394","Independent Sector","1700"
"281","2019-04-01","Asian or Asian British","Inpatient admissions","8.81164106709782","NHS","2256"
"282","2019-04-01","Asian or Asian British","Inpatient admissions","8.81164106709782","Independent Sector","218"
"283","2019-04-01","Asian or Asian British","Outpatient appointments","0.498040496407577","NHS","12187"
"284","2019-04-01","Asian or Asian British","Outpatient appointments","0.498040496407577","Independent Sector","61"
"285","2019-04-01","Black or Black British","Inpatient admissions","4.64058234758872","NHS","1048"
"286","2019-04-01","Black or Black British","Inpatient admissions","4.64058234758872","Independent Sector","51"
"287","2019-04-01","Black or Black British","Outpatient appointments","0.345293499474553","NHS","6638"
"288","2019-04-01","Black or Black British","Outpatient appointments","0.345293499474553","Independent Sector","23"
"289","2019-04-01","Mixed","Inpatient admissions","7.27272727272727","NHS","204"
"290","2019-04-01","Mixed","Inpatient admissions","7.27272727272727","Independent Sector","16"
"291","2019-04-01","Mixed","Outpatient appointments","0.0868055555555556","NHS","1151"
"292","2019-04-01","Mixed","Outpatient appointments","0.0868055555555556","Independent Sector","1"
"293","2019-04-01","Other Ethnic Groups","Inpatient admissions","3.09072781655035","NHS","972"
"294","2019-04-01","Other Ethnic Groups","Inpatient admissions","3.09072781655035","Independent Sector","31"
"295","2019-04-01","Other Ethnic Groups","Outpatient appointments","0.326146040949447","NHS","5501"
"296","2019-04-01","Other Ethnic Groups","Outpatient appointments","0.326146040949447","Independent Sector","18"
"297","2019-04-01","White","Inpatient admissions","13.6169054512162","NHS","34910"
"298","2019-04-01","White","Inpatient admissions","13.6169054512162","Independent Sector","5503"
"299","2019-04-01","White","Outpatient appointments","0.983600574223217","NHS","162779"
"300","2019-04-01","White","Outpatient appointments","0.983600574223217","Independent Sector","1617"
"301","2019-05-01","Asian or Asian British","Inpatient admissions","11.201235998455","NHS","2299"
"302","2019-05-01","Asian or Asian British","Inpatient admissions","11.201235998455","Independent Sector","290"
"303","2019-05-01","Asian or Asian British","Outpatient appointments","0.461143029936498","NHS","13167"
"304","2019-05-01","Asian or Asian British","Outpatient appointments","0.461143029936498","Independent Sector","61"
"305","2019-05-01","Black or Black British","Inpatient admissions","4.42553191489362","NHS","1123"
"306","2019-05-01","Black or Black British","Inpatient admissions","4.42553191489362","Independent Sector","52"
"307","2019-05-01","Black or Black British","Outpatient appointments","0.324543610547667","NHS","7371"
"308","2019-05-01","Black or Black British","Outpatient appointments","0.324543610547667","Independent Sector","24"
"309","2019-05-01","Mixed","Inpatient admissions","8.71080139372822","NHS","262"
"310","2019-05-01","Mixed","Inpatient admissions","8.71080139372822","Independent Sector","25"
"311","2019-05-01","Mixed","Outpatient appointments","0.300978179082017","NHS","1325"
"312","2019-05-01","Mixed","Outpatient appointments","0.300978179082017","Independent Sector","4"
"313","2019-05-01","Other Ethnic Groups","Inpatient admissions","5.55041628122109","NHS","1021"
"314","2019-05-01","Other Ethnic Groups","Inpatient admissions","5.55041628122109","Independent Sector","60"
"315","2019-05-01","Other Ethnic Groups","Outpatient appointments","0.270773396513793","NHS","5893"
"316","2019-05-01","Other Ethnic Groups","Outpatient appointments","0.270773396513793","Independent Sector","16"
"317","2019-05-01","White","Inpatient admissions","16.4228080821702","NHS","37186"
"318","2019-05-01","White","Inpatient admissions","16.4228080821702","Independent Sector","7307"
"319","2019-05-01","White","Outpatient appointments","1.06682700566913","NHS","172767"
"320","2019-05-01","White","Outpatient appointments","1.06682700566913","Independent Sector","1863"
"321","2019-06-01","Asian or Asian British","Inpatient admissions","11.1027190332326","NHS","2354"
"322","2019-06-01","Asian or Asian British","Inpatient admissions","11.1027190332326","Independent Sector","294"
"323","2019-06-01","Asian or Asian British","Outpatient appointments","0.648420417703385","NHS","13177"
"324","2019-06-01","Asian or Asian British","Outpatient appointments","0.648420417703385","Independent Sector","86"
"325","2019-06-01","Black or Black British","Inpatient admissions","5.6221198156682","NHS","1024"
