"","der_activity_month","var_1","name","prop","sector","value"
"62","2018-05-01","1","Inpatient admissions","14.6079380445305","Independent Sector","1509"
"63","2018-05-01","1","Outpatient appointments","1.7288169665293","NHS","39108"
"64","2018-05-01","1","Outpatient appointments","1.7288169665293","Independent Sector","688"
"65","2018-05-01","2","Inpatient admissions","14.5536519386835","NHS","9476"
"66","2018-05-01","2","Inpatient admissions","14.5536519386835","Independent Sector","1614"
"67","2018-05-01","2","Outpatient appointments","1.9272934572882","NHS","44729"
"68","2018-05-01","2","Outpatient appointments","1.9272934572882","Independent Sector","879"
"69","2018-05-01","3","Inpatient admissions","15.7753111335351","NHS","10016"
"70","2018-05-01","3","Inpatient admissions","15.7753111335351","Independent Sector","1876"
"71","2018-05-01","3","Outpatient appointments","2.01675780194191","NHS","47127"
"72","2018-05-01","3","Outpatient appointments","2.01675780194191","Independent Sector","970"
"73","2018-05-01","4","Inpatient admissions","17.5539219646175","NHS","10206"
"74","2018-05-01","4","Inpatient admissions","17.5539219646175","Independent Sector","2173"
"75","2018-05-01","4","Outpatient appointments","2.05094947611617","NHS","48331"
"76","2018-05-01","4","Outpatient appointments","2.05094947611617","Independent Sector","1012"
"77","2018-05-01","5","Inpatient admissions","16.8757789779809","NHS","10004"
"78","2018-05-01","5","Inpatient admissions","16.8757789779809","Independent Sector","2031"
"79","2018-05-01","5","Outpatient appointments","1.86006431408815","NHS","46694"
"80","2018-05-01","5","Outpatient appointments","1.86006431408815","Independent Sector","885"
"81","2018-06-01","1","Inpatient admissions","15.0684931506849","NHS","8866"
"82","2018-06-01","1","Inpatient admissions","15.0684931506849","Independent Sector","1573"
"83","2018-06-01","1","Outpatient appointments","2.08981216569225","NHS","39355"
"84","2018-06-01","1","Outpatient appointments","2.08981216569225","Independent Sector","840"
"85","2018-06-01","2","Inpatient admissions","15.1003730680405","NHS","9558"
"86","2018-06-01","2","Inpatient admissions","15.1003730680405","Independent Sector","1700"
"87","2018-06-01","2","Outpatient appointments","2.05173362685746","NHS","44493"
"88","2018-06-01","2","Outpatient appointments","2.05173362685746","Independent Sector","932"
"89","2018-06-01","3","Inpatient admissions","16.017938737519","NHS","9925"
"90","2018-06-01","3","Inpatient admissions","16.017938737519","Independent Sector","1893"
"91","2018-06-01","3","Outpatient appointments","2.02962717755617","NHS","47353"
"92","2018-06-01","3","Outpatient appointments","2.02962717755617","Independent Sector","981"
"93","2018-06-01","4","Inpatient admissions","17.6037537416067","NHS","10185"
"94","2018-06-01","4","Inpatient admissions","17.6037537416067","Independent Sector","2176"
"95","2018-06-01","4","Outpatient appointments","2.23584271722088","NHS","48011"
"96","2018-06-01","4","Outpatient appointments","2.23584271722088","Independent Sector","1098"
"97","2018-06-01","5","Inpatient admissions","17.3930786810317","NHS","10121"
"98","2018-06-01","5","Inpatient admissions","17.3930786810317","Independent Sector","2131"
"99","2018-06-01","5","Outpatient appointments","1.84716969304386","NHS","46973"
"100","2018-06-01","5","Outpatient appointments","1.84716969304386","Independent Sector","884"
"101","2018-07-01","1","Inpatient admissions","14.9703462789363","NHS","8889"
"102","2018-07-01","1","Inpatient admissions","14.9703462789363","Independent Sector","1565"
"103","2018-07-01","1","Outpatient appointments","1.97780873718778","NHS","39401"
"104","2018-07-01","1","Outpatient appointments","1.97780873718778","Independent Sector","795"
"105","2018-07-01","2","Inpatient admissions","14.2520398912058","NHS","9458"
"106","2018-07-01","2","Inpatient admissions","14.2520398912058","Independent Sector","1572"
"107","2018-07-01","2","Outpatient appointments","1.99086233915289","NHS","44405"
"108","2018-07-01","2","Outpatient appointments","1.99086233915289","Independent Sector","902"
"109","2018-07-01","3","Inpatient admissions","15.3227144516343","NHS","10207"
"110","2018-07-01","3","Inpatient admissions","15.3227144516343","Independent Sector","1847"
"111","2018-07-01","3","Outpatient appointments","2.10240689340901","NHS","47263"
"112","2018-07-01","3","Outpatient appointments","2.10240689340901","Independent Sector","1015"
"113","2018-07-01","4","Inpatient admissions","16.4894911953258","NHS","10291"
"114","2018-07-01","4","Inpatient admissions","16.4894911953258","Independent Sector","2032"
"115","2018-07-01","4","Outpatient appointments","2.14526387144367","NHS","49081"
"116","2018-07-01","4","Outpatient appointments","2.14526387144367","Independent Sector","1076"
"117","2018-07-01","5","Inpatient admissions","17.0669095727062","NHS","10015"
"118","2018-07-01","5","Inpatient admissions","17.0669095727062","Independent Sector","2061"
"119","2018-07-01","5","Outpatient appointments","1.87129446640316","NHS","47667"
"120","2018-07-01","5","Outpatient appointments","1.87129446640316","Independent Sector","909"
"121","2018-08-01","1","Inpatient admissions","17.0047732696897","NHS","8346"
"122","2018-08-01","1","Inpatient admissions","17.0047732696897","Independent Sector","1710"
"123","2018-08-01","1","Outpatient appointments","2.06894774811914","NHS","38009"
"124","2018-08-01","1","Outpatient appointments","2.06894774811914","Independent Sector","803"
"125","2018-08-01","2","Inpatient admissions","16.0860174664288","NHS","8936"
"126","2018-08-01","2","Inpatient admissions","16.0860174664288","Independent Sector","1713"
"127","2018-08-01","2","Outpatient appointments","2.00225479143179","NHS","43462"
"128","2018-08-01","2","Outpatient appointments","2.00225479143179","Independent Sector","888"
"129","2018-08-01","3","Inpatient admissions","17.0695130557516","NHS","9401"
"130","2018-08-01","3","Inpatient admissions","17.0695130557516","Independent Sector","1935"
"131","2018-08-01","3","Outpatient appointments","2.05776934429686","NHS","46454"
"132","2018-08-01","3","Outpatient appointments","2.05776934429686","Independent Sector","976"
"133","2018-08-01","4","Inpatient admissions","18.1685170840864","NHS","9508"
"134","2018-08-01","4","Inpatient admissions","18.1685170840864","Independent Sector","2111"
"135","2018-08-01","4","Outpatient appointments","2.23332653477463","NHS","47935"
"136","2018-08-01","4","Outpatient appointments","2.23332653477463","Independent Sector","1095"
"137","2018-08-01","5","Inpatient admissions","17.8352738249245","NHS","9527"
"138","2018-08-01","5","Inpatient admissions","17.8352738249245","Independent Sector","2068"
"139","2018-08-01","5","Outpatient appointments","1.86970010341262","NHS","47446"
"140","2018-08-01","5","Outpatient appointments","1.86970010341262","Independent Sector","904"
"141","2018-09-01","1","Inpatient admissions","17.5166070516096","NHS","8071"
"142","2018-09-01","1","Inpatient admissions","17.5166070516096","Independent Sector","1714"
"143","2018-09-01","1","Outpatient appointments","2.15084451132501","NHS","37714"
"144","2018-09-01","1","Outpatient appointments","2.15084451132501","Independent Sector","829"
"145","2018-09-01","2","Inpatient admissions","16.2008989642369","NHS","8576"
"146","2018-09-01","2","Inpatient admissions","16.2008989642369","Independent Sector","1658"
"147","2018-09-01","2","Outpatient appointments","2.12458082594515","NHS","42613"
"148","2018-09-01","2","Outpatient appointments","2.12458082594515","Independent Sector","925"
"149","2018-09-01","3","Inpatient admissions","17.4655994244087","NHS","9177"
"150","2018-09-01","3","Inpatient admissions","17.4655994244087","Independent Sector","1942"
"151","2018-09-01","3","Outpatient appointments","2.26484612050282","NHS","45095"
"152","2018-09-01","3","Outpatient appointments","2.26484612050282","Independent Sector","1045"
"153","2018-09-01","4","Inpatient admissions","18.8399514478932","NHS","9361"
"154","2018-09-01","4","Inpatient admissions","18.8399514478932","Independent Sector","2173"
"155","2018-09-01","4","Outpatient appointments","2.35968985732596","NHS","46468"
"156","2018-09-01","4","Outpatient appointments","2.35968985732596","Independent Sector","1123"
"157","2018-09-01","5","Inpatient admissions","18.0514514166522","NHS","9429"
"158","2018-09-01","5","Inpatient admissions","18.0514514166522","Independent Sector","2077"
"159","2018-09-01","5","Outpatient appointments","1.88856204970798","NHS","46028"
"160","2018-09-01","5","Outpatient appointments","1.88856204970798","Independent Sector","886"
"161","2018-10-01","1","Inpatient admissions","15.9290465631929","NHS","9479"
"162","2018-10-01","1","Inpatient admissions","15.9290465631929","Independent Sector","1796"
"163","2018-10-01","1","Outpatient appointments","2.01776909268559","NHS","43121"
"164","2018-10-01","1","Outpatient appointments","2.01776909268559","Independent Sector","888"
"165","2018-10-01","2","Inpatient admissions","15.8875367184222","NHS","10022"
"166","2018-10-01","2","Inpatient admissions","15.8875367184222","Independent Sector","1893"
"167","2018-10-01","2","Outpatient appointments","2.08115918760536","NHS","48791"
"168","2018-10-01","2","Outpatient appointments","2.08115918760536","Independent Sector","1037"
"169","2018-10-01","3","Inpatient admissions","17.0086187171078","NHS","10881"
"170","2018-10-01","3","Inpatient admissions","17.0086187171078","Independent Sector","2230"
"171","2018-10-01","3","Outpatient appointments","2.05129172878413","NHS","51904"
"172","2018-10-01","3","Outpatient appointments","2.05129172878413","Independent Sector","1087"
"173","2018-10-01","4","Inpatient admissions","18.9611360239163","NHS","10843"
"174","2018-10-01","4","Inpatient admissions","18.9611360239163","Independent Sector","2537"
"175","2018-10-01","4","Outpatient appointments","2.10347939805861","NHS","53149"
"176","2018-10-01","4","Outpatient appointments","2.10347939805861","Independent Sector","1142"
"177","2018-10-01","5","Inpatient admissions","18.1680200349093","NHS","10783"
"178","2018-10-01","5","Inpatient admissions","18.1680200349093","Independent Sector","2394"
"179","2018-10-01","5","Outpatient appointments","1.79885376224811","NHS","53117"
"180","2018-10-01","5","Outpatient appointments","1.79885376224811","Independent Sector","973"
"181","2018-11-01","1","Inpatient admissions","17.272562850425","NHS","9148"
"182","2018-11-01","1","Inpatient admissions","17.272562850425","Independent Sector","1910"
"183","2018-11-01","1","Outpatient appointments","2.12113285615771","NHS","41161"
"184","2018-11-01","1","Outpatient appointments","2.12113285615771","Independent Sector","892"
"185","2018-11-01","2","Inpatient admissions","16.8259068233703","NHS","9837"
"186","2018-11-01","2","Inpatient admissions","16.8259068233703","Independent Sector","1990"
"187","2018-11-01","2","Outpatient appointments","2.00145333748573","NHS","47201"
"188","2018-11-01","2","Outpatient appointments","2.00145333748573","Independent Sector","964"
"189","2018-11-01","3","Inpatient admissions","17.7748364995329","NHS","10561"
"190","2018-11-01","3","Inpatient admissions","17.7748364995329","Independent Sector","2283"
"191","2018-11-01","3","Outpatient appointments","2.25134474327628","NHS","49974"
"192","2018-11-01","3","Outpatient appointments","2.25134474327628","Independent Sector","1151"
"193","2018-11-01","4","Inpatient admissions","20.1307484220018","NHS","10629"
"194","2018-11-01","4","Inpatient admissions","20.1307484220018","Independent Sector","2679"
"195","2018-11-01","4","Outpatient appointments","2.32624928202183","NHS","51015"
"196","2018-11-01","4","Outpatient appointments","2.32624928202183","Independent Sector","1215"
"197","2018-11-01","5","Inpatient admissions","18.590181349116","NHS","10729"
"198","2018-11-01","5","Inpatient admissions","18.590181349116","Independent Sector","2450"
"199","2018-11-01","5","Outpatient appointments","1.84228043384627","NHS","50137"
"200","2018-11-01","5","Outpatient appointments","1.84228043384627","Independent Sector","941"
"201","2018-12-01","1","Inpatient admissions","16.8010905373168","NHS","7324"
"202","2018-12-01","1","Inpatient admissions","16.8010905373168","Independent Sector","1479"
"203","2018-12-01","1","Outpatient appointments","2.2302679217958","NHS","33755"
"204","2018-12-01","1","Outpatient appointments","2.2302679217958","Independent Sector","770"
"205","2018-12-01","2","Inpatient admissions","16.7135135135135","NHS","7704"
"206","2018-12-01","2","Inpatient admissions","16.7135135135135","Independent Sector","1546"
"207","2018-12-01","2","Outpatient appointments","2.0888602704443","NHS","38014"
"208","2018-12-01","2","Outpatient appointments","2.0888602704443","Independent Sector","811"
"209","2018-12-01","3","Inpatient admissions","17.797770389204","NHS","8406"
"210","2018-12-01","3","Inpatient admissions","17.797770389204","Independent Sector","1820"
"211","2018-12-01","3","Outpatient appointments","2.29995901540539","NHS","40525"
"212","2018-12-01","3","Outpatient appointments","2.29995901540539","Independent Sector","954"
"213","2018-12-01","4","Inpatient admissions","20.2359432974979","NHS","8384"
"214","2018-12-01","4","Inpatient admissions","20.2359432974979","Independent Sector","2127"
"215","2018-12-01","4","Outpatient appointments","2.37277772551971","NHS","41515"
"216","2018-12-01","4","Outpatient appointments","2.37277772551971","Independent Sector","1009"
"217","2018-12-01","5","Inpatient admissions","18.243373960147","NHS","8452"
"218","2018-12-01","5","Inpatient admissions","18.243373960147","Independent Sector","1886"
"219","2018-12-01","5","Outpatient appointments","1.85353922885095","NHS","40931"
"220","2018-12-01","5","Outpatient appointments","1.85353922885095","Independent Sector","773"
"221","2019-01-01","1","Inpatient admissions","18.0946232592456","NHS","8881"
"222","2019-01-01","1","Inpatient admissions","18.0946232592456","Independent Sector","1962"
"223","2019-01-01","1","Outpatient appointments","2.03842171862418","NHS","42579"
"224","2019-01-01","1","Outpatient appointments","2.03842171862418","Independent Sector","886"
"225","2019-01-01","2","Inpatient admissions","17.0356030637152","NHS","9857"
"226","2019-01-01","2","Inpatient admissions","17.0356030637152","Independent Sector","2024"
"227","2019-01-01","2","Outpatient appointments","2.1078898784768","NHS","48252"
"228","2019-01-01","2","Outpatient appointments","2.1078898784768","Independent Sector","1039"
"229","2019-01-01","3","Inpatient admissions","18.576017130621","NHS","10647"
"230","2019-01-01","3","Inpatient admissions","18.576017130621","Independent Sector","2429"
"231","2019-01-01","3","Outpatient appointments","2.13883677298311","NHS","52160"
"232","2019-01-01","3","Outpatient appointments","2.13883677298311","Independent Sector","1140"
"233","2019-01-01","4","Inpatient admissions","20.5124429391842","NHS","10796"
"234","2019-01-01","4","Inpatient admissions","20.5124429391842","Independent Sector","2786"
"235","2019-01-01","4","Outpatient appointments","2.20892774965486","NHS","53125"
"236","2019-01-01","4","Outpatient appointments","2.20892774965486","Independent Sector","1200"
"237","2019-01-01","5","Inpatient admissions","19.7074845160809","NHS","10760"
"238","2019-01-01","5","Inpatient admissions","19.7074845160809","Independent Sector","2641"
"239","2019-01-01","5","Outpatient appointments","1.90887841798687","NHS","52877"
"240","2019-01-01","5","Outpatient appointments","1.90887841798687","Independent Sector","1029"
"241","2019-02-01","1","Inpatient admissions","19.3106149627889","NHS","8240"
"242","2019-02-01","1","Inpatient admissions","19.3106149627889","Independent Sector","1972"
"243","2019-02-01","1","Outpatient appointments","2.2833298776695","NHS","37703"
"244","2019-02-01","1","Outpatient appointments","2.2833298776695","Independent Sector","881"
"245","2019-02-01","2","Inpatient admissions","17.8233864434242","NHS","9129"
"246","2019-02-01","2","Inpatient admissions","17.8233864434242","Independent Sector","1980"
"247","2019-02-01","2","Outpatient appointments","2.25793931645396","NHS","42812"
"248","2019-02-01","2","Outpatient appointments","2.25793931645396","Independent Sector","989"
"249","2019-02-01","3","Inpatient admissions","17.9506737859141","NHS","9681"
"250","2019-02-01","3","Inpatient admissions","17.9506737859141","Independent Sector","2118"
"251","2019-02-01","3","Outpatient appointments","2.28421524089833","NHS","45816"
"252","2019-02-01","3","Outpatient appointments","2.28421524089833","Independent Sector","1071"
"253","2019-02-01","4","Inpatient admissions","20.8490793599743","NHS","9844"
"254","2019-02-01","4","Inpatient admissions","20.8490793599743","Independent Sector","2593"
"255","2019-02-01","4","Outpatient appointments","2.38458165417302","NHS","46749"
"256","2019-02-01","4","Outpatient appointments","2.38458165417302","Independent Sector","1142"
"257","2019-02-01","5","Inpatient admissions","19.935691318328","NHS","9960"
"258","2019-02-01","5","Inpatient admissions","19.935691318328","Independent Sector","2480"
"259","2019-02-01","5","Outpatient appointments","1.94195475885617","NHS","45950"
"260","2019-02-01","5","Outpatient appointments","1.94195475885617","Independent Sector","910"
"261","2019-03-01","1","Inpatient admissions","19.5336599528216","NHS","8869"
"262","2019-03-01","1","Inpatient admissions","19.5336599528216","Independent Sector","2153"
"263","2019-03-01","1","Outpatient appointments","2.43872367707255","NHS","39565"
"264","2019-03-01","1","Outpatient appointments","2.43872367707255","Independent Sector","989"
"265","2019-03-01","2","Inpatient admissions","18.9412880420726","NHS","9402"
"266","2019-03-01","2","Inpatient admissions","18.9412880420726","Independent Sector","2197"
"267","2019-03-01","2","Outpatient appointments","2.3199498389224","NHS","45178"
"268","2019-03-01","2","Outpatient appointments","2.3199498389224","Independent Sector","1073"
"269","2019-03-01","3","Inpatient admissions","19.649231724352","NHS","10354"
"270","2019-03-01","3","Inpatient admissions","19.649231724352","Independent Sector","2532"
"271","2019-03-01","3","Outpatient appointments","2.4994923857868","NHS","48019"
"272","2019-03-01","3","Outpatient appointments","2.4994923857868","Independent Sector","1231"
"273","2019-03-01","4","Inpatient admissions","21.433483609689","NHS","10282"
"274","2019-03-01","4","Inpatient admissions","21.433483609689","Independent Sector","2805"
"275","2019-03-01","4","Outpatient appointments","2.50938039745091","NHS","49107"
"276","2019-03-01","4","Outpatient appointments","2.50938039745091","Independent Sector","1264"
"277","2019-03-01","5","Inpatient admissions","20.9140027014858","NHS","10539"
"278","2019-03-01","5","Inpatient admissions","20.9140027014858","Independent Sector","2787"
"279","2019-03-01","5","Outpatient appointments","2.01154591398494","NHS","49054"
"280","2019-03-01","5","Outpatient appointments","2.01154591398494","Independent Sector","1007"
"281","2019-04-01","1","Inpatient admissions","17.9051732600373","NHS","8363"
"282","2019-04-01","1","Inpatient admissions","17.9051732600373","Independent Sector","1824"
"283","2019-04-01","1","Outpatient appointments","2.46239523900521","NHS","35729"
"284","2019-04-01","1","Outpatient appointments","2.46239523900521","Independent Sector","902"
"285","2019-04-01","2","Inpatient admissions","16.1959275593507","NHS","8931"
"286","2019-04-01","2","Inpatient admissions","16.1959275593507","Independent Sector","1726"
"287","2019-04-01","2","Outpatient appointments","2.26742709367568","NHS","42327"
"288","2019-04-01","2","Outpatient appointments","2.26742709367568","Independent Sector","982"
"289","2019-04-01","3","Inpatient admissions","16.9621133124783","NHS","9556"
"290","2019-04-01","3","Inpatient admissions","16.9621133124783","Independent Sector","1952"
"291","2019-04-01","3","Outpatient appointments","2.36931257772632","NHS","45533"
"292","2019-04-01","3","Outpatient appointments","2.36931257772632","Independent Sector","1105"
"293","2019-04-01","4","Inpatient admissions","20.0538358008075","NHS","9504"
"294","2019-04-01","4","Inpatient admissions","20.0538358008075","Independent Sector","2384"
"295","2019-04-01","4","Outpatient appointments","2.47719196159521","NHS","46927"
"296","2019-04-01","4","Outpatient appointments","2.47719196159521","Independent Sector","1192"
"297","2019-04-01","5","Inpatient admissions","18.3713410483322","NHS","9593"
"298","2019-04-01","5","Inpatient admissions","18.3713410483322","Independent Sector","2159"
"299","2019-04-01","5","Outpatient appointments","2.16211721170038","NHS","47061"
"300","2019-04-01","5","Outpatient appointments","2.16211721170038","Independent Sector","1040"
"301","2019-05-01","1","Inpatient admissions","19.1681735985533","NHS","8940"
"302","2019-05-01","1","Inpatient admissions","19.1681735985533","Independent Sector","2120"
"303","2019-05-01","1","Outpatient appointments","2.61074955398648","NHS","38758"
"304","2019-05-01","1","Outpatient appointments","2.61074955398648","Independent Sector","1039"
"305","2019-05-01","2","Inpatient admissions","19.2314290615886","NHS","9416"
"306","2019-05-01","2","Inpatient admissions","19.2314290615886","Independent Sector","2242"
"307","2019-05-01","2","Outpatient appointments","2.22236578590348","NHS","45405"
"308","2019-05-01","2","Outpatient appointments","2.22236578590348","Independent Sector","1032"
"309","2019-05-01","3","Inpatient admissions","18.9063363055314","NHS","10277"
"310","2019-05-01","3","Inpatient admissions","18.9063363055314","Independent Sector","2396"
"311","2019-05-01","3","Outpatient appointments","2.7012850773669","NHS","48230"
"312","2019-05-01","3","Outpatient appointments","2.7012850773669","Independent Sector","1339"
"313","2019-05-01","4","Inpatient admissions","21.531869309052","NHS","10255"
"314","2019-05-01","4","Inpatient admissions","21.531869309052","Independent Sector","2814"
"315","2019-05-01","4","Outpatient appointments","2.71803770936105","NHS","49893"
"316","2019-05-01","4","Outpatient appointments","2.71803770936105","Independent Sector","1394"
"317","2019-05-01","5","Inpatient admissions","20.7927070947285","NHS","9992"
"318","2019-05-01","5","Inpatient admissions","20.7927070947285","Independent Sector","2623"
"319","2019-05-01","5","Outpatient appointments","2.30891251982845","NHS","49884"
"320","2019-05-01","5","Outpatient appointments","2.30891251982845","Independent Sector","1179"
"321","2019-06-01","1","Inpatient admissions","20.682561944834","NHS","8483"
"322","2019-06-01","1","Inpatient admissions","20.682561944834","Independent Sector","2212"
"323","2019-06-01","1","Outpatient appointments","2.60544305430156","NHS","37755"
"324","2019-06-01","1","Outpatient appointments","2.60544305430156","Independent Sector","1010"
"325","2019-06-01","2","Inpatient admissions","19.547599964378","NHS","9034"
"326","2019-06-01","2","Inpatient admissions","19.547599964378","Independent Sector","2195"
"327","2019-06-01","2","Outpatient appointments","2.12713827512473","NHS","43941"
"328","2019-06-01","2","Outpatient appointments","2.12713827512473","Independent Sector","955"
"329","2019-06-01","3","Inpatient admissions","20.905206520019","NHS","9996"
"330","2019-06-01","3","Inpatient admissions","20.905206520019","Independent Sector","2642"
"331","2019-06-01","3","Outpatient appointments","2.51807426881367","NHS","47462"
"332","2019-06-01","3","Outpatient appointments","2.51807426881367","Independent Sector","1226"
"333","2019-06-01","4","Inpatient admissions","22.2067901234568","NHS","10082"
"334","2019-06-01","4","Inpatient admissions","22.2067901234568","Independent Sector","2878"
"335","2019-06-01","4","Outpatient appointments","2.52949749445986","NHS","48822"
"336","2019-06-01","4","Outpatient appointments","2.52949749445986","Independent Sector","1267"
"337","2019-06-01","5","Inpatient admissions","21.815120660627","NHS","9752"
"338","2019-06-01","5","Inpatient admissions","21.815120660627","Independent Sector","2721"
"339","2019-06-01","5","Outpatient appointments","1.99314665747481","NHS","48336"
"340","2019-06-01","5","Outpatient appointments","1.99314665747481","Independent Sector","983"
"341","2019-07-01","1","Inpatient admissions","20.0832986255727","NHS","9594"
"342","2019-07-01","1","Inpatient admissions","20.0832986255727","Independent Sector","2411"
"343","2019-07-01","1","Outpatient appointments","2.78618166467319","NHS","41451"
"344","2019-07-01","1","Outpatient appointments","2.78618166467319","Independent Sector","1188"
"345","2019-07-01","2","Inpatient admissions","18.8326166587036","NHS","10193"
"346","2019-07-01","2","Inpatient admissions","18.8326166587036","Independent Sector","2365"
"347","2019-07-01","2","Outpatient appointments","2.54544721673586","NHS","48355"
"348","2019-07-01","2","Outpatient appointments","2.54544721673586","Independent Sector","1263"
"349","2019-07-01","3","Inpatient admissions","20.8218781652438","NHS","10944"
"350","2019-07-01","3","Inpatient admissions","20.8218781652438","Independent Sector","2878"
"351","2019-07-01","3","Outpatient appointments","2.62257908627932","NHS","52391"
"352","2019-07-01","3","Outpatient appointments","2.62257908627932","Independent Sector","1411"
"353","2019-07-01","4","Inpatient admissions","22.8144989339019","NHS","10860"
"354","2019-07-01","4","Inpatient admissions","22.8144989339019","Independent Sector","3210"
"355","2019-07-01","4","Outpatient appointments","2.84016333673618","NHS","53298"
"356","2019-07-01","4","Outpatient appointments","2.84016333673618","Independent Sector","1558"
"357","2019-07-01","5","Inpatient admissions","22.556830641035","NHS","10595"
"358","2019-07-01","5","Inpatient admissions","22.556830641035","Independent Sector","3086"
"359","2019-07-01","5","Outpatient appointments","2.51439680152588","NHS","53155"
"360","2019-07-01","5","Outpatient appointments","2.51439680152588","Independent Sector","1371"
"361","2019-08-01","1","Inpatient admissions","20.6779988410276","NHS","8213"
"362","2019-08-01","1","Inpatient admissions","20.6779988410276","Independent Sector","2141"
"363","2019-08-01","1","Outpatient appointments","3.00121957685985","NHS","36586"
"364","2019-08-01","1","Outpatient appointments","3.00121957685985","Independent Sector","1132"
